scan_id,rp_id,device_id,collector_id,total_ap_scanned,azimuth_deg,split,88:dc:97:12:62:c6,88:dc:97:12:62:c7,88:dc:97:12:62:cc,88:dc:97:12:62:cf,88:dc:97:12:62:d0,88:dc:97:12:64:82,88:dc:97:12:64:83,88:dc:97:12:64:c4,88:dc:97:12:65:21,88:dc:97:12:65:22,88:dc:97:12:65:2a,88:dc:97:12:65:2b,88:dc:97:12:65:57,88:dc:97:12:65:58,88:dc:97:12:65:63,88:dc:97:12:65:64,8e:dc:97:12:62:c6,8e:dc:97:12:62:c7,8e:dc:97:12:62:cc,8e:dc:97:12:62:cf,8e:dc:97:12:62:d0,8e:dc:97:12:64:82,8e:dc:97:12:64:83,8e:dc:97:12:64:c4,8e:dc:97:12:65:21,8e:dc:97:12:65:22,8e:dc:97:12:65:2a,8e:dc:97:12:65:2b,8e:dc:97:12:65:57,8e:dc:97:12:65:58,8e:dc:97:12:65:63,8e:dc:97:12:65:64,b4:5d:50:d7:e9:40,b4:5d:50:d7:e9:41,b4:5d:50:d7:e9:50,b4:5d:50:d7:e9:51
2025:01:13:10:12:44,RP36,SM-S908E,2212343,22,2.9518976,train,0,0.571428571,0,0,0.966101695,0,0.595238095,0,0.753846154,0.559322034,0.879310345,0.678571429,0.68627451,0,0.821428571,0.759259259,0,0.571428571,0,0.8,0.966101695,0,0.595238095,0,0.746268657,0.559322034,0,0.678571429,0,0.575757576,0.839285714,0.759259259,0,0,0.555555556,0.574074074
2025:01:13:10:13:19,RP36,SM-S908E,2212343,30,3.0227144,train,0.584415584,0.657142857,0,0.784615385,0.949152542,0.568627451,0.571428571,0.457142857,0.661538462,0.525423729,0.793103448,0.678571429,0,0,0.660714286,0.777777778,0,0.657142857,0,0.753846154,0.949152542,0.571428571,0.571428571,0.588235294,0.641791045,0.525423729,0.793103448,0.678571429,0,0,0.678571429,0.777777778,0.736842105,0.754385965,0.611111111,0.611111111
2025:01:13:10:11:34,RP36,SM-S908E,2212343,28,3.016391,train,0.376623377,0.685714286,0.567567568,0.846153846,0.949152542,0,0.619047619,0,0.6,0,0.775862069,0.589285714,0,0,0.75,0.833333333,0.46031746,0.657142857,0.540540541,0.846153846,0.949152542,0.571428571,0.619047619,0,0.582089552,0.559322034,0,0.589285714,0,0,0.732142857,0.833333333,0.719298246,0.719298246,0.555555556,0.555555556
2025:01:13:10:13:56,RP36,SM-S908E,2212343,32,1.6643149,train,0,0.6,0.621621622,0.876923077,0.830508475,0,0.595238095,0,0.6,0.847457627,0.844827586,0.714285714,0,0.666666667,0.625,0.722222222,0,0.571428571,0.648648649,0.876923077,0.830508475,0.612244898,0.595238095,0,0.582089552,0.847457627,0.844827586,0.714285714,0,0.727272727,0.625,0.722222222,0.561403509,0.701754386,0.611111111,0.611111111
2025:01:13:10:15:52,RP36,SM-S908E,2212343,34,1.6137867,validation,0.376623377,0.571428571,0.459459459,0.830769231,0.847457627,0.745098039,0.714285714,0,0.769230769,0.711864407,0.827586207,0.767857143,0.68627451,0.666666667,0.660714286,0.740740741,0.46031746,0.571428571,0,0.830769231,0.847457627,0.755102041,0.714285714,0,0.76119403,0.711864407,0.844827586,0.767857143,0.777777778,0.666666667,0.660714286,0.740740741,0,0.596491228,0.62962963,0.62962963
2025:01:13:10:17:44,RP36,SM-S908E,2212343,31,-0.829968,validation,0.480519481,0.542857143,0,0.6,0.627118644,0.68627451,0.785714286,0,0.692307692,0.779661017,0.586206897,0.767857143,0.666666667,0.848484848,0,0.574074074,0.507936508,0.542857143,0,0.615384615,0.627118644,0.734693878,0.761904762,0.5,0.671641791,0.779661017,0.603448276,0.75,0,0.848484848,0,0.574074074,0,0,0.425925926,0.407407407
2025:01:13:10:10:24,RP36,SM-S908E,2212343,22,-2.1494653,validation,0,0.514285714,0.594594595,0.984615385,0.881355932,0.745098039,0.547619048,0,0,0.711864407,0,0.553571429,0,0,0,0.555555556,0,0.514285714,0,0.984615385,0.881355932,0.653061224,0.547619048,0.676470588,0.611940299,0.711864407,0.586206897,0.535714286,0,0,0,0.555555556,0,0,0.537037037,0.537037037
2025:01:13:10:11:00,RP36,SM-S908E,2212343,33,3.0080922,test,0,0.685714286,0.567567568,0.969230769,0.966101695,0.68627451,0.571428571,0.542857143,0.661538462,0.610169492,0.775862069,0.607142857,0,0.636363636,0.714285714,0.833333333,0.476190476,0.685714286,0.567567568,1.030769231,0.966101695,0.714285714,0.571428571,0.676470588,0.641791045,0.593220339,0.637931034,0.589285714,0,0.636363636,0.714285714,0.833333333,0.666666667,0.684210526,0.574074074,0.574074074
2025:01:13:10:16:27,RP36,SM-S908E,2212343,23,1.5887898,test,0,0.628571429,0,0,0.847457627,0.705882353,0.69047619,0,0.784615385,0.728813559,0,0.75,0,0.696969697,0.642857143,0.722222222,0,0.628571429,0,0,0.847457627,0,0.69047619,0,0.76119403,0.745762712,0,0.75,0,0.696969697,0.625,0.722222222,0.701754386,0.701754386,0.62962963,0.648148148
2025:01:13:10:08:06,RP36,SM-S908E,2212343,44,-2.0458288,test,0.324675325,0.6,0.432432432,0.661538462,0.644067797,0.666666667,0.69047619,0.771428571,0.815384615,0.983050847,0.75862069,0.75,0.607843137,1,0.607142857,0.537037037,0.380952381,0.6,0,0.615384615,0.644067797,0.693877551,0.69047619,0.764705882,0.791044776,0.983050847,0.75862069,0.75,0.688888889,1,0.607142857,0.537037037,0.631578947,0.631578947,0.592592593,0.592592593
2025:01:13:11:07:41,RP37,SM-S908E,2212343,31,3.0784664,train,0.480519481,0.542857143,0.72972973,0,0.830508475,0.725490196,0.595238095,0.6,0.692307692,0.728813559,0.672413793,0.642857143,0.803921569,0.818181818,0.678571429,0.574074074,0.603174603,0.542857143,0.72972973,0,0.830508475,0.734693878,0.595238095,0.705882353,0.671641791,0.728813559,0.568965517,0.642857143,0,0.818181818,0,0.574074074,0,0,0.592592593,0.592592593
2025:01:13:11:08:17,RP37,SM-S908E,2212343,21,3.0983014,train,0,0.685714286,0,0,0.830508475,0.509803922,0.642857143,0,0.6,0,0,0.589285714,0,0.606060606,0.75,0.759259259,0,0.685714286,0,0,0.830508475,0.530612245,0.642857143,0,0.582089552,0,0,0.571428571,0.733333333,0.606060606,0.75,0.740740741,0,0,0.685185185,0.685185185
2025:01:13:11:11:02,RP37,SM-S908E,2212343,33,1.2545166,train,0.38961039,0.6,0.594594595,0.753846154,0.796610169,0.68627451,0.642857143,0,0.876923077,0.779661017,0,0.571428571,0.509803922,0.727272727,0.571428571,0.592592593,0.476190476,0.6,0.594594595,0.753846154,0.796610169,0.816326531,0.642857143,0.705882353,0.850746269,0.779661017,0,0.571428571,0,0.727272727,0.553571429,0.592592593,0.684210526,0.684210526,0.648148148,0.648148148
2025:01:13:11:11:53,RP37,SM-S908E,2212343,34,1.0848839,train,0.402597403,0.6,0.756756757,0.707692308,0.796610169,0.764705882,0.714285714,0.8,0.815384615,0.86440678,0.810344828,0.642857143,0,0.545454545,0.732142857,0.740740741,0.476190476,0.6,0.72972973,0.707692308,0.796610169,0.775510204,0.714285714,0.823529412,0.776119403,0.86440678,0.810344828,0.625,0,0.545454545,0.714285714,0.740740741,0.614035088,0.543859649,0.666666667,0.666666667
2025:01:13:11:16:19,RP37,SM-S908E,2212343,21,-0.66877764,train,0,0.457142857,0,0,0.644067797,0.784313725,0.69047619,0,0.938461538,0.728813559,0,0.696428571,0,0,0.803571429,0.703703704,0,0.457142857,0,0,0.644067797,0,0.69047619,0,0.895522388,0.728813559,0,0.696428571,0,0.666666667,0.803571429,0.703703704,0,0.596491228,0.333333333,0.333333333
2025:01:13:11:13:52,RP37,SM-S908E,2212343,32,1.3447101,train,0.480519481,0.6,0,0.784615385,0.796610169,0.705882353,0.666666667,0.771428571,0.784615385,0.779661017,0,0.589285714,0.882352941,0.727272727,0.803571429,0.777777778,0.587301587,0.6,0,0.8,0.796610169,0.734693878,0.666666667,0.794117647,0.746268657,0.779661017,0,0.589285714,0,0.696969697,0.678571429,0.777777778,0.701754386,0.701754386,0.611111111,0.611111111
2025:01:13:11:15:05,RP37,SM-S908E,2212343,24,-0.6238571,train,0,0.571428571,0,0.646153846,0.661016949,0.705882353,0.642857143,0,0.876923077,0.779661017,0.672413793,0.696428571,0,0,0.785714286,0.703703704,0,0.571428571,0,0,0.661016949,0.714285714,0.642857143,0,0.850746269,0.779661017,0.672413793,0.696428571,0,0.696969697,0.767857143,0.703703704,0,0,0.444444444,0.462962963
2025:01:13:11:04:51,RP37,SM-S908E,2212343,30,-2.0309908,train,0.519480519,0.571428571,0.972972973,0.923076923,0.813559322,0,0.595238095,0.8,0.707692308,0.694915254,0,0.571428571,0.784313725,0.757575758,0.678571429,0.611111111,0.634920635,0.571428571,0,0,0.813559322,0,0.595238095,0.823529412,0.686567164,0.694915254,0,0.571428571,0.911111111,0.757575758,0.678571429,0.611111111,0,0,0.555555556,0.555555556
2025:01:13:11:12:29,RP37,SM-S908E,2212343,26,1.1270589,train,0,0.714285714,0,0.784615385,0.762711864,0,0.666666667,0,0.830769231,0.745762712,0,0.625,0,0.636363636,0.625,0.759259259,0.523809524,0.714285714,0,0.784615385,0.762711864,0.795918367,0.666666667,0,0.805970149,0.745762712,0,0.625,0,0.636363636,0.607142857,0.759259259,0.596491228,0.614035088,0.592592593,0.592592593
2025:01:13:11:05:28,RP37,SM-S908E,2212343,34,-1.8932822,train,0.493506494,0.6,0.837837838,0.876923077,0.881355932,0.549019608,0.642857143,0.685714286,0.753846154,0.694915254,0,0.607142857,0,0.848484848,0.625,0.611111111,0.603174603,0.6,0,0.861538462,0.881355932,0.551020408,0.642857143,0,0.71641791,0.694915254,0,0.607142857,0.822222222,0.848484848,0.625,0.611111111,0.771929825,0.771929825,0.518518519,0.537037037
2025:01:13:11:04:16,RP37,SM-S908E,2212343,31,-1.8600127,train,0,0.828571429,0,0.769230769,0.762711864,0.529411765,0.833333333,0,0.646153846,0.796610169,0.655172414,0.75,0.470588235,0.636363636,0.714285714,0.722222222,0,0.828571429,0.783783784,0.753846154,0.779661017,0.673469388,0.833333333,0,0.611940299,0.779661017,0.74137931,0.732142857,0,0.636363636,0.714285714,0.722222222,0.666666667,0.666666667,0.37037037,0.37037037
2025:01:13:11:13:09,RP37,SM-S908E,2212343,22,1.3269223,train,0.597402597,0.628571429,0.648648649,0.815384615,0.779661017,0.823529412,0.69047619,0,0.830769231,0.762711864,0,0.535714286,0,0,0.607142857,0.796296296,0.603174603,0.628571429,0,0,0.762711864,0,0.69047619,0,0.805970149,0.762711864,0,0.535714286,0,0,0,0.796296296,0,0,0.518518519,0.518518519
2025:01:13:11:14:27,RP37,SM-S908E,2212343,26,-0.7655012,train,0.38961039,0.628571429,0,0.769230769,0.796610169,0,0.69047619,0,0,0.762711864,0.724137931,0.607142857,0,0.606060606,0.607142857,0.759259259,0.476190476,0.628571429,0,0.769230769,0.796610169,0,0.666666667,0,0,0.762711864,0.724137931,0.607142857,0,0.606060606,0.625,0.759259259,0,0,0.722222222,0.722222222
2025:01:13:11:10:21,RP37,SM-S908E,2212343,27,3.1354954,train,0,0.628571429,0,0,0.86440678,0.784313725,0.642857143,0,0.538461538,0.610169492,0,0.625,0,0.606060606,0.785714286,0.666666667,0.507936508,0.628571429,0,0.8,0.86440678,0.775510204,0.642857143,0.647058824,0.52238806,0.610169492,0,0.607142857,0,0.606060606,0.785714286,0.666666667,0.736842105,0.736842105,0.685185185,0.685185185
2025:01:13:11:15:43,RP37,SM-S908E,2212343,33,-0.78595686,validation,0.402597403,0.6,0.567567568,0.630769231,0.644067797,0.705882353,0.666666667,0.771428571,0.815384615,0.796610169,0,0.696428571,0.764705882,0.727272727,0.660714286,0.740740741,0.492063492,0.6,0.540540541,0.630769231,0.644067797,0,0.666666667,0.794117647,0.791044776,0.796610169,0,0.696428571,0.866666667,0.727272727,0.660714286,0.740740741,0,0,0.518518519,0.518518519
2025:01:13:11:09:46,RP37,SM-S908E,2212343,28,3.0658207,validation,0.38961039,0.628571429,0.621621622,0.692307692,0.847457627,0.705882353,0.595238095,0,0,0.576271186,0,0.535714286,0.666666667,0.606060606,0.678571429,0.722222222,0.476190476,0.628571429,0.621621622,0.692307692,0.847457627,0,0.595238095,0,0,0.576271186,0,0.535714286,0.755555556,0.606060606,0.678571429,0.722222222,0,0,0.648148148,0.648148148
2025:01:13:11:06:54,RP37,SM-S908E,2212343,31,-1.9777585,validation,0.441558442,0.542857143,0,0.815384615,0.779661017,0,0.547619048,0,0.707692308,0.694915254,0.482758621,0.642857143,0.68627451,0.757575758,0.696428571,0.555555556,0.53968254,0.542857143,0.621621622,0.8,0.779661017,0.673469388,0.547619048,0,0,0.694915254,0.482758621,0.642857143,0.755555556,0.757575758,0.696428571,0.555555556,0.614035088,0.596491228,0.555555556,0.555555556
2025:01:13:11:06:07,RP37,SM-S908E,2212343,32,-1.8695008,test,0.493506494,0.514285714,0.675675676,0.646153846,0.525423729,0.705882353,0.571428571,0.657142857,0.830769231,0.694915254,0.655172414,0.642857143,0,0.666666667,0.660714286,0.537037037,0.603174603,0.514285714,0,0.661538462,0.525423729,0.714285714,0.571428571,0.676470588,0.805970149,0.694915254,0.620689655,0.642857143,0.911111111,0.666666667,0.678571429,0.537037037,0,0,0.611111111,0.611111111
2025:01:13:11:16:56,RP37,SM-S908E,2212343,33,-0.71495676,test,0.506493506,0.571428571,0,0.707692308,0.627118644,0,0.619047619,0.742857143,0.815384615,0.796610169,0.689655172,0.714285714,0.823529412,0.696969697,0.785714286,0.648148148,0.619047619,0.571428571,0,0.707692308,0.610169492,0,0.619047619,0.882352941,0,0.796610169,0.689655172,0.714285714,0.955555556,0.787878788,0.767857143,0.648148148,0.578947368,0.578947368,0.5,0.518518519
2025:01:13:11:08:58,RP37,SM-S908E,2212343,28,3.1090565,test,0,0.628571429,0.567567568,0.8,0.762711864,0.784313725,0.666666667,0.885714286,0.692307692,0.559322034,0,0.517857143,0,0.666666667,0.803571429,0.703703704,0,0.657142857,0.567567568,0.8,0.779661017,0.612244898,0.666666667,0.823529412,0.671641791,0.559322034,0,0.517857143,0,0.666666667,0.803571429,0.703703704,0,0,0.685185185,0.685185185
2025:01:13:10:49:54,RP38,SM-S908E,2212343,34,-1.8205574,train,0.61038961,0.571428571,0,0.692307692,0.627118644,0.568627451,0.785714286,0.742857143,0.846153846,0.847457627,0.672413793,0.5,0.666666667,0.818181818,0.535714286,0.537037037,0.603174603,0.542857143,0,0.692307692,0.627118644,0.591836735,0.785714286,0.764705882,0.820895522,0.847457627,0.655172414,0.5,0.533333333,0.818181818,0.535714286,0.518518519,0.49122807,0.49122807,0,0
2025:01:13:11:02:23,RP38,SM-S908E,2212343,24,-0.5593165,train,0,0.428571429,0,0,0.627118644,0,0.857142857,0,0.830769231,0.915254237,0.75862069,0.821428571,0.745098039,0.636363636,0.535714286,0.5,0,0.428571429,0,0,0.610169492,0,0.857142857,0,0.805970149,0.915254237,0.75862069,0.821428571,0,0,0.535714286,0.481481481,0,0,0.333333333,0.351851852
2025:01:13:10:53:39,RP38,SM-S908E,2212343,30,3.0763745,train,0,0.542857143,0,0.753846154,0.830508475,0.529411765,0.785714286,0.657142857,0.6,0.86440678,0.879310345,0.642857143,0,0.939393939,0.785714286,0.666666667,0,0.542857143,0,0.8,0.830508475,0.551020408,0.785714286,0.705882353,0.567164179,0.86440678,0.879310345,0.642857143,0,0.939393939,0.696428571,0.666666667,0.736842105,0.736842105,0.574074074,0.574074074
2025:01:13:10:54:22,RP38,SM-S908E,2212343,27,3.0905323,train,0,0.571428571,0,0.784615385,0.813559322,0.588235294,0.761904762,0.628571429,0.569230769,0.813559322,0.896551724,0.732142857,0,0.787878788,0,0.685185185,0,0.571428571,0,0.784615385,0.813559322,0.612244898,0.761904762,0.647058824,0.552238806,0.813559322,0.896551724,0.732142857,0,0.787878788,0,0.685185185,0,0,0.592592593,0.592592593
2025:01:13:10:58:38,RP38,SM-S908E,2212343,29,1.3491877,train,0.363636364,0.6,0,0,0,0.431372549,0.738095238,0.971428571,0.8,0.86440678,0.844827586,0.785714286,0,0.878787879,0.607142857,0.759259259,0.46031746,0.6,0,0,0.779661017,0.469387755,0.738095238,0,0.776119403,0.86440678,0.862068966,0.785714286,0,0.878787879,0.607142857,0.759259259,0.684210526,0.701754386,0.518518519,0.537037037
2025:01:13:11:01:05,RP38,SM-S908E,2212343,31,-0.56269836,train,0.285714286,0.457142857,0,0.492307692,0.576271186,0.68627451,0.80952381,0.571428571,0.723076923,0.86440678,0.810344828,0.767857143,0,0.818181818,0.375,0.425925926,0,0.428571429,0,0.492307692,0.576271186,0.673469388,0.80952381,0.588235294,0.701492537,0.86440678,0.810344828,0.767857143,0,0.818181818,0.5,0.425925926,0,0,0.351851852,0.351851852
2025:01:13:10:51:50,RP38,SM-S908E,2212343,32,-1.985111,train,0.467532468,0.285714286,0,0.492307692,0.610169492,0.666666667,0.642857143,0.628571429,0.615384615,0.813559322,0.431034483,0.660714286,0,0.909090909,0.553571429,0.462962963,0.46031746,0.257142857,0,0.476923077,0.610169492,0.693877551,0.642857143,0.647058824,0.582089552,0.813559322,0.448275862,0.660714286,0,0.878787879,0.553571429,0.462962963,0.50877193,0.526315789,0.666666667,0.666666667
2025:01:13:10:55:50,RP38,SM-S908E,2212343,27,3.128941,train,0,0.628571429,0,0.723076923,0.830508475,0.607843137,0.738095238,0.6,0.692307692,0.86440678,0,0.732142857,0,0.787878788,0.696428571,0.777777778,0,0.6,0,0.723076923,0.830508475,0,0.738095238,0.588235294,0.671641791,0.86440678,0,0.732142857,0,0.787878788,0.696428571,0.777777778,0.807017544,0.807017544,0.537037037,0.537037037
2025:01:13:10:59:56,RP38,SM-S908E,2212343,26,-0.48419917,train,0,0.542857143,0,0.676923077,0.728813559,0.725490196,0.738095238,0.8,0.830769231,0.86440678,0.948275862,0.678571429,0,0.878787879,0,0.611111111,0,0.542857143,0,0.661538462,0.728813559,0.755102041,0.738095238,0.764705882,0.805970149,0.86440678,0.931034483,0.678571429,0,0.878787879,0,0.611111111,0,0,0.518518519,0.518518519
2025:01:13:10:56:25,RP38,SM-S908E,2212343,24,1.0591574,train,0,0.628571429,0,0,0.813559322,0,0.785714286,0.457142857,0.646153846,0.796610169,0.913793103,0.732142857,0.705882353,0.787878788,0.660714286,0.703703704,0,0.628571429,0,0,0.813559322,0,0.785714286,0,0.626865672,0.796610169,0,0.732142857,0,0.787878788,0.660714286,0.685185185,0.859649123,0,0.62962963,0.62962963
2025:01:13:11:02:57,RP38,SM-S908E,2212343,24,-0.513028,train,0,0.457142857,0,0,0.627118644,0.62745098,0.833333333,0,0.861538462,0.915254237,0.827586207,0.785714286,0,0.727272727,0,0.537037037,0,0.457142857,0,0,0.644067797,0.653061224,0.833333333,0,0.850746269,0.915254237,0.827586207,0.785714286,0,0.727272727,0,0.537037037,0,0,0.407407407,0.388888889
2025:01:13:10:57:12,RP38,SM-S908E,2212343,31,1.3439821,train,0,0.628571429,0,0.676923077,0.762711864,0.803921569,0.761904762,0.771428571,0.784615385,0.779661017,0.74137931,0.75,0,0.787878788,0.642857143,0.666666667,0.46031746,0.6,0,0.661538462,0.762711864,0.857142857,0.761904762,0.794117647,0.76119403,0.779661017,0.74137931,0.75,0,0.787878788,0.642857143,0.666666667,0,0,0.537037037,0.537037037
2025:01:13:10:57:47,RP38,SM-S908E,2212343,30,0.9055612,train,0,0.657142857,0,0.646153846,0.728813559,0,0.761904762,0.771428571,0.753846154,0.881355932,0.879310345,0.696428571,1,0.878787879,0.625,0.648148148,0,0.657142857,0,0.630769231,0.728813559,0,0.761904762,0.764705882,0.731343284,0.881355932,0.879310345,0.696428571,1,0.878787879,0.642857143,0.648148148,0,0,0.518518519,0.518518519
2025:01:13:10:51:09,RP38,SM-S908E,2212343,30,-1.8498366,train,0.441558442,0,0,0.8,0.694915254,0.745098039,0.714285714,0.771428571,0.815384615,0.728813559,0.637931034,0.589285714,0.705882353,0.909090909,0,0.648148148,0.555555556,0,0,0.784615385,0.694915254,0.755102041,0.738095238,0.794117647,0.776119403,0.728813559,0.637931034,0.589285714,0.8,0.909090909,0,0.648148148,0.596491228,0.614035088,0.62962963,0.62962963
2025:01:13:10:52:26,RP38,SM-S908E,2212343,30,-1.6240364,validation,0,0.485714286,0,0.753846154,0.711864407,0.607843137,0.619047619,0.685714286,0.784615385,0.86440678,0.568965517,0.571428571,0.705882353,0.848484848,0,0.611111111,0.349206349,0.485714286,0,0.753846154,0.694915254,0.653061224,0.619047619,0.735294118,0.746268657,0.86440678,0.551724138,0.571428571,0,0.818181818,0,0.611111111,0.684210526,0.684210526,0.611111111,0.62962963
2025:01:13:10:53:02,RP38,SM-S908E,2212343,29,2.9498272,validation,0.467532468,0.571428571,0,0,0.677966102,0.666666667,0.619047619,0.628571429,0.753846154,0.711864407,0,0.517857143,0,0.939393939,0.696428571,0.703703704,0,0.571428571,0,0.661538462,0.677966102,0.693877551,0.619047619,0.588235294,0.731343284,0.711864407,0,0.5,0,0,0.696428571,0.703703704,0.649122807,0.649122807,0.574074074,0.555555556
2025:01:13:10:59:21,RP38,SM-S908E,2212343,28,0.98891777,validation,0,0.6,0,0.6,0.779661017,0.490196078,0.69047619,0.628571429,0.8,0.881355932,0.862068966,0.732142857,0,0.878787879,0.535714286,0.648148148,0,0.6,0,0.6,0.762711864,0.510204082,0.69047619,0.647058824,0.76119403,0.881355932,0.862068966,0.732142857,0,0.878787879,0.535714286,0.648148148,0,0,0.555555556,0.555555556
2025:01:13:10:50:29,RP38,SM-S908E,2212343,27,-2.0275626,test,0.402597403,0.485714286,0,0.830769231,0.745762712,0.62745098,0.5,0,0.8,0.881355932,0,0.553571429,0,0.909090909,0.625,0.666666667,0.476190476,0.485714286,0,0.830769231,0.745762712,0.632653061,0.5,0.676470588,0.776119403,0.881355932,0,0.553571429,0,0.909090909,0.625,0.666666667,0,0,0.407407407,0.407407407
2025:01:13:11:01:48,RP38,SM-S908E,2212343,28,-0.45298225,test,0,0.428571429,0,0.646153846,0.593220339,0.607843137,0.80952381,0.742857143,0.8,0.881355932,0.793103448,0.607142857,0,0.757575758,0,0.444444444,0,0.428571429,0,0.646153846,0.593220339,0,0.80952381,0.823529412,0.776119403,0.881355932,0.775862069,0.607142857,0,0.757575758,0,0.444444444,0,0,0.425925926,0.425925926
2025:01:13:10:54:57,RP38,SM-S908E,2212343,29,3.104455,test,0,0.685714286,0,0.707692308,0.847457627,0.68627451,0.80952381,0.8,0.707692308,0.813559322,0.913793103,0.75,0,0.787878788,0.732142857,0.777777778,0,0.685714286,0,0.707692308,0.830508475,0.693877551,0.80952381,0.735294118,0.686567164,0.813559322,0.913793103,0.75,0,0.787878788,0.732142857,0.777777778,0,0,0.537037037,0.537037037
2025:01:13:11:42:39,RP39,SM-S908E,2212343,33,-0.8010177,train,0,0.714285714,0,0.492307692,0.593220339,0.549019608,0.833333333,0.885714286,0.661538462,0.745762712,0.75862069,0.696428571,0.62745098,0,0.321428571,0.444444444,0,0.714285714,0,0.507692308,0.593220339,0.653061224,0.833333333,0.911764706,0.641791045,0.745762712,0.75862069,0.696428571,0.711111111,0,0.5,0.462962963,0,0,0.240740741,0.240740741
2025:01:13:11:38:52,RP39,SM-S908E,2212343,36,1.4388717,train,0.246753247,0.685714286,0,0.784615385,0.711864407,0.68627451,0.80952381,0.742857143,0.938461538,0.915254237,0.724137931,0.75,0.666666667,0.909090909,0.553571429,0.722222222,0,0.685714286,0,0.769230769,0.711864407,0.714285714,0.80952381,0.764705882,0.910447761,0.915254237,0.724137931,0.75,0.866666667,0.909090909,0.571428571,0.703703704,0,0,0.481481481,0.5
